[    1873ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://www.mulfai.com.ve/manifest.json:0
[  797801ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  803895ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  804270ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  806057ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  809526ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  816145ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  816235ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  817400ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  822788ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  827534ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  828817ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  832084ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  834823ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  841598ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  842230ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  842292ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  847316ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  852425ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  852537ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  852710ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  858685ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  862670ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  862780ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  864963ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  870928ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  872921ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  873043ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  876499ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  883008ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  883178ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  883252ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  889107ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  893387ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  893500ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  895760ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  901275ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  903628ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  903696ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  907887ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  913837ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  913918ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  914479ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  920845ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  924078ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  924250ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  926263ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  932307ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  934395ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  934518ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  937709ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  943265ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  944665ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  944753ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  950024ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  954887ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  955125ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  956268ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  961641ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  965264ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  965336ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  968462ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  973938ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  975491ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  975598ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  979560ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  985743ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  985854ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  986046ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  992067ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  995992ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[  996071ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[  997808ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1004207ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1006191ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens/supabase?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1006298ms] [ERROR] WebSocket connection to 'wss://swioimqjygpolttiequz.supabase.co/realtime/v1/websocket?apikey=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6InN3aW9pbXFqeWdwb2x0dGllcXV6Iiwicm9sZSI6ImFub24iLCJpYXQiOjE3NzgyNDA5MTgsImV4cCI6MjA5MzgxNjkxOH0.Z14d_J0iwNdjcy6BunU2FSPtn-BzL1azSuzWTIIM65E%20&vsn=2.0.0' failed: HTTP Authentication failed; no valid credentials available @ https://www.mulfai.com.ve/_next/static/chunks/0.7y8c90cf4dk.js:5
[ 1009820ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
[ 1015568ms] [ERROR] Failed to load resource: the server responded with a status of 404 () @ https://clerk.mulfai.com.ve/v1/client/sessions/sess_3F0YFASvrygE0A4YL31w24sh4Z9/tokens?__clerk_api_version=2026-05-12&_clerk_js_version=6.16.1:0
